"fieldName","dataType","layoutIndex","helpText"
"smartAmmoLockTimeModifier","float","0","Scale locking time from smart ammo weapons on the player by this amount"
"pitchMaxUp","float","0",""
"pitchMaxDown","float","0",""
"verticalGainCutoff_wallrun","float","0",""
"verticalGainCutoff_doubleJump","float","0",""
"slipAcceleration","float","0","How fast to slip off surfaces when inside a trigger_slip"
"slipSpeed","float","0","Maximum speed player can slip at when on a surface and inside a trigger_slip"
"slipAirRestrictDuration","float","0","After leaving the ground, how long to restrict air movement to the slip direction (in seconds). Used to prevent hopping up trigger_slip surfaces."
"localGravityBlendTime","float","0","How long it takes for the player to align up with a new local gravity direction"
"localGravityBlendDistanceMin","float","0","At distances closer than this to the gravity center, gravity will not rotate at all"
"localGravityBlendDistanceMax","float","0","At distances closer than this to the gravity center, gravity will start to stop rotating"
"titan_regen_delay","float","0",""
"pushbackScale","float","0",""
"jumpHeight","float","0","How high the player can jump"
"antiMultiJumpHeightFrac","float","0","Fraction of jump height that is allowed after recently landing"
"antiMultiJumpTimeMin","float","0","Time that must pass after landing before jump height begins returning to normal"
"antiMultiJumpTimeMax","float","0","Time that must pass after landing before jump height fully returns to normal"
"superjumpLimit","float","0","Number of super jumps allowed before landing"
"superjumpMinHeight","float","0","Height of super jump when jump power is down to superjump_min_power_use"
"superjumpMaxHeight","float","0","Height of super jump when jump power is down at least superjump_max_power_use"
"superjumpHorzSpeed","float","0","Horizontal movement speed when super jumping while pushing in a direction"
"landSlowdownFrac","float","0","Fraction of movement speed that is initially allowed after a hard landing"
"landSlowdownDuration","float","0","Time until movement speed returns to normal after a hard landing"
"landSlowdownTimePower","float","0","Affects the rate at which speed returns. 1 is linear. Less than 1 returns to full speed quickly at first and then retores the last bit gradually. Greater than 1 holds low speeds longer and then restores full speed quickly."
"landSlowdownHeightMin","float","0","Minimum height that must be landed from to begin slowing movement speed"
"landSlowdownHeightMax","float","0","Height that must be landed from to fully slow movement"
"landSlowdownNoSprintFrac","float","0","Fraction of movement speed that must be restored after a hard landing before sprinting is allowed"
"mantleHeight","float","0","Maximum step height to auto-mantle player"
"mantleAngleScale","float","0","Scales the maximum mantle angle convar. Allows different mantle angle settings for boost and wallrunner."
"mantleDurationBelow","float","0","Length of time the mantle animation plays for - when the player's eye is below the mantle ledge"
"mantleDurationLevel","float","0","Length of time the mantle animation plays for - when the player's eye is level to the mantle ledge"
"mantleDurationAbove","float","0","Length of time the mantle animation plays for - when the player's eye is above the mantle ledge"
"mantleDurationHigh","float","0","Length of time the mantle animation plays for - when the player's eye is high above the mantle ledge"
"viewkickFallDistMin","float","0","Start of the range for figuring viewkick from a fall. Converted into and compared against impact velocity."
"viewkickFallDistMax","float","0","End of the range for figuring viewkick from a fall. Converted into and compared against impact velocity."
"viewkickFallDistMaxScale","float","0","Max viewkick from a fall."
"glideDuration","float","0","Maximum glide duration in seconds."
"glideRechargeRate","float","0","Rate at which the glide meter recharges. 0 disables recharge. 1 recharges at 1:1 mapping to real time, 2 recharges twice as fast and so on."
"glideRechargeDelay","float","0","Delay after last use of glide before the meter starts recharging."
"boostThrust","float","0","Amount of vertical thrust for boost. 0 is no thrust. 1 is 1G acceleration up. 2 is 2G acceleration."
"boostTightness","float","0","Vertical tightness for boost. Enables faster acceleration during boost without jumps going too high."
"boostDelay","float","0","Seconds into boost before boost thrust starts being applied. Meant to provide more consistent jump impulse on tap"
"boostDuration","float","0","Maximum boost duration in seconds."
"boostRodeoSafety","float","0","You can boost if you have rodeo'd within this time. Fixes not being able to boost off a rodeo."
"boostOnGroundSafety","float","0","You can boost if you have touched ground within this time. Avoids missing out on boost because you are not on-ground on that exact frame."
"boostHorizontalDragSpeed","float","0","Horizontal speed at which drag is applied after drag delay. 0 disables horizontal boost drag."
"boostHorizontalDragDelay","float","0","Delay in seconds between jump and horizontal drag applying."
"boostHorizontalDragAmount","float","0","Amount of drag applied in velocity units per-second."
"boostAutoGlideMeterThreshold","float","0","Threshold of boost meter below which glide starts automatically (without button press) if you continue to hold down jump near the apex of boost."
"boostAutoJetpackMeterThreshold","float","0","Threshold of boost meter below which jetpack starts automatically (without button press) if you continue to hold down jump near the apex of boost."
"boostRepeatedBoostMeterCost","float","0","Instantaneous meter cost of each repeated boost. Meant to discourage bunny hopping and skipping exploits with the boost class"
"jetpackThrust","float","0","Amount of vertical thrust for jetpack while travelling up. 0 is no thrust. 1 is 1G acceleration up. 2 is 2G acceleration."
"jetpackAfterburnerThrust","float","0","Amount of thrust from jetpack while sprinting. -1 is to use ""Jetpack Thrust"" setting. 0 is no thrust."
"jetpackHorizontalMoveThrust","float","0","Amount of vertical thrust for jetpack while having horizontal movement. -1 to use ""Jetpack Thrust"" setting."
"jetpackJumpsToActivate","int","0","The number of times the player needs to press jump before the jetpack will activate. 0 = activate when in the air, 1 = activate on the first jump, 2 = activate on the double jump."
"jetpackHeightToActivate","float","0","The height the player needs to be off the ground before the jetpack will auto-activate. Set it to -1 to never auto-activate this way."
"jetpackHeightToActivateDelay","float","0","When the player's jetpack can be activated due to their height above the ground, this is the minimal time they must have elapsed since they touched the ground."
"jetpackMeterRate","float","0","Rate at which using the jetpack will drain the glide meter."
"jetpackTacticalMeterRate","float","0","Rate at which using the jetpack and holding the tactical button will drain the glide meter."
"jetpackAfterburnerMeterRate","float","0","Rate at which using the jetpack afterburner will drain the glide meter."
"jetpackTightnessUp","float","0","Jetpack tightness applied to reduce up velocity. 0.0 total adjustment, 1.0 no adjustment. Small values are typically good, eg. 0.0 -> 0.1 range"
"jetpackTightnessDown","float","0","Jetpack tightness applied to reduce down velocity. 0.0 total adjustment, 1.0 no adjustment. Small values are typically good, eg. 0.0 -> 0.1 range"
"jetpackTightnessSideways","float","0","Jetpack tightness applied to reduce sideways velocity. 0.0 total adjustment, 1.0 no adjustment. Small values are typically good, eg. 0.0 -> 0.1 range"
"jetpackTightnessForwardBack","float","0","Jetpack tightness applied to reduce forward/back velocity. 0.0 total adjustment, 1.0 no adjustment"
"jetpackStrafe","float","0","Jetpack strafe acceleration applied according to left stick."
"jetpackStrafeTaperStart","float","0","Start tapering jetpack strafe acceleration towards zero at this speed."
"jetpackStrafeTaperFinish","float","0","Jetpack strafe acceleration is tapered to zero at this speed, eg. max jetpack strafe speed"
"jetpackVerticalVelocityScaleOnActivation","float","0","How much to scale the vertical velocity when the jetpack activates."
"jetpackVerticalVelocityScaleOnDeactivation","float","0","How much to scale the vertical velocity when the jetpack deactivates."
"jetpackPostEffectTime","float","0","Time of the post effect applied to the player after the deactivation of jetpack."
"jetpackPostEffectGravity","float","0","Gravity of the post effect."
"jetpackPostEffectDrag","float","0","Drag of the post effect."
"jetpackMeterOnActivation","float","0","Meter the jetpack uses on activation."
"jetpackThrustScaleOnActivation","float","0","Multiplier that applys to jetpack thrust and jetpack horizontal thrust on jetpack activation."
"jetpackThrustScaleTimeOnActivation","float","0","Time that ""Jetpack Thrust Scale On Activation"" should last."
"glideTimeToHoldInputForActivation","float","0","Time (in seconds) that the player must hold down glide input before activation occurs"
"glideThrust","float","0","Amount of vertical thrust for glide. 0 is no thrust. 1 is 1G acceleration up. 2 is 2G acceleration."
"glideTightnessUp","float","0","Glide tightness applied to reduce up velocity. 0.0 total adjustment, 1.0 no adjustment. Small values are typically good, eg. 0.0 -> 0.1 range"
"glideTightnessDown","float","0","Glide tightness applied to reduce down velocity. 0.0 total adjustment, 1.0 no adjustment. Small values are typically good, eg. 0.0 -> 0.1 range"
"glideMaxSpeed","float","0","Absolute max speed that the player is allowed while gliding"
"glideSpeedDecelerationToMax","float","0","Rate at which glide speed is reduced to the max value"
"glideStrafeForward","float","0","Glide strafe acceleration in the forward direction applied according to left stick"
"glideStrafeSideways","float","0","Glide strafe acceleration in the sideways direction applied according to left stick"
"glideStrafeForwardTaperStart","float","0","Start tapering glide strafe acceleration inn the forward direction towards zero at this forward speed."
"glideStrafeForwardTaperFinish","float","0","Glide strafe acceleration is tapered to zero in the forward direction at this foreward speed, eg. max glide strafe forward speed"
"glideStrafeSidewaysTaperStart","float","0","Start tapering glide strafe acceleration in the sideways direction towards zero at this sideways speed."
"glideStrafeSidewaysTaperFinish","float","0","Glide strafe acceleration in the sideways direction is tapered to zero at this speed, eg. max glide strafe sideways speed"
"glideUpwardsBoostDuration","float","0","Amount of time (in seconds) spent in an upwards boost (acceleration towards an upwards boost finish velocity) on glide's initial activation. "
"glideUpwardsBoostFinishVelocity","float","0","Glide upwards velocity reached at the end of upwards boost"
"glideUpwardsBoostFallActivationSpeed","float","0","If a player reaches a certain fall velocity and activates glide, upwards boost will kick in even if only checked to activate once per glide"
"airStrafeAcceleration","float","0","Amount of air strafe acceleration to apply while in the air."
"airStrafeTaperStart","float","0","Start tapering air strafe acceleration towards zero at this speed."
"airStrafeTaperFinish","float","0","Air strafe acceleration is tapered to zero at this speed, eg. max air strafe speed"
"hoverTightnessVertical","float","0","Vertical tightness of velocity ease-in to hover. Eases player velocity towards zero. 0 doesn't apply any easing-in. 1 instantly reduces vertical velocity to zero."
"hoverTightnessHorizontal","float","0","Horizontal tightness of velocity ease-in to hover. Eases player velocity towards zero. 0 doesn't apply any easing-in. 1 instantly reduces horizontal velocity to zero."
"hoverMeterRate","float","0","Rate multiplier for how much boost meter the hover uses per-second. 0.1 means use 1/10th of the regular boost meter rate."
"hoverStrafeScale","float","0","Scale the air strafe while hovering. Allows tuning of ADS tune speed. 0 disables strafing while hovering."
"hoverSafety","float","0","Hover engages only if you have been in the air longer than this amount of time. Stops hover kicking in when you ADS sprint across bumpy terrain."
"fx_jetwash_frequency","float","0","Frequency at which jetwash effects are emitted."
"fx_jetwash_height","float","0","The maximum height over a surface at which jetwash effects are still emitted."
"climbHeight","float","0","Height that is traversed up the wall when climbing."
"climbFinalJumpUpHeight","float","0","Height of the automatic jump at the end of a climb."
"climbSpeedStart","float","0","Upward speed used at the start of a climb Transitions gradually to Climb Speed End."
"climbSpeedEnd","float","0","Upward speed used at the end of a climb. Transitions gradually from Climb Speed Start."
"climbAccel","float","0","Upward acceleration to the desired speed."
"climbDecel","float","0","Deceleration of any extra upward velocity."
"climbHorzSpeed","float","0","Maximum horizontal movement speed while climbing."
"climbHorzAccel","float","0","Rate of horizontal speed adjustment while climbing."
"climbHorzDecel","float","0","Rate at which horizontal speed returns to 0 while climbing."
"wallrun_timeLimit","float","0","Length of time you can wall run for"
"wallrun_hangTimeLimit","float","0","Length of time you can hold onto the wall while zoomed"
"wallrunAdsType","int","0","Enables wall hanging"
"wallrunCeilingLimit","float","0","How negative the surface normal z needs to be for wallrunning code to consider it a ceiling"
"wallrunAllowedWallDistance","float","0","Distance to the side that feet may be from the wall"
"wallrunAllowedWallDistanceWallHang","float","0","Distance to the side that hand may be from the wall for wallhang"
"wallrunUpWallBoost","float","0","Initial vertical velocity boost when wall running begins."
"wallrunMaxSpeedVertical","float","0","Target upward speed while wall running. Tapers to 0 along Wallrun Gravity Ramp Up Time."
"wallrunMaxSpeedHorizontal","float","0","Target horizontal speed while wall running"
"wallrunMaxSpeedHorizontalBackward","float","0","Maximum reverse horizontal speed while wall running"
"wallrunAccelerateVertical","float","0","Rate of vertical speed increase while wall running"
"wallrunDecelerateVertical","float","0","Deceleration of extra vertical speed while wall running"
"wallrunAccelerateHorizontal","float","0","Rate of horizontal speed increase while wall running"
"wallrunDecelerateHorizontal","float","0","Deceleration of extra horizontal speed while wall running"
"wallrunGravityRampUpTime","float","0","While wall running, gravity starts at 0 and ramps up to full over this many seconds"
"wallrunJumpUpSpeed","float","0","Vertical speed applied when jumping out of a wall run."
"wallrunJumpInputDirSpeed","float","0","Speed applied in the direction of player input when jumping out of a wall run."
"wallrunJumpOutwardSpeed","float","0","Speed away from the wall when jumping out of a wall run."
"wallrunSameWallHeight","float","0","When allowing wallruns on the same wall, it can only be this much higher than the original wallrun height. Set to -1 to allow any height."
"wallrun_viewpunch_onStart_basePitch","float","0",""
"wallrun_viewpunch_onStart_randomPitch","float","0",""
"wallrun_viewpunch_onStart_baseYaw","float","0",""
"wallrun_viewpunch_onStart_randomYaw","float","0",""
"wallrun_viewpunch_onStart_baseRoll","float","0",""
"wallrun_viewpunch_onStart_randomRoll","float","0",""
"wallrun_viewpunch_onTimeout_basePitch","float","0",""
"wallrun_viewpunch_onTimeout_randomPitch","float","0",""
"wallrun_viewpunch_onTimeout_baseYaw","float","0",""
"wallrun_viewpunch_onTimeout_randomYaw","float","0",""
"wallrun_viewpunch_onTimeout_baseRoll","float","0",""
"wallrun_viewpunch_onTimeout_randomRoll","float","0",""
"dodgeDuration","float","0","Time before ground friction returns when dodging"
"dodgeSpeed","float","0","Horizontal speed added when dodging"
"dodgePowerDrain","float","0","Suit power used for dodging"
"dodgeAnimDuration","float","0","Minimum length of third person dodge float animation"
"dodgeInterval","float","0","Time before another dodge is allowed"
"dodgeStopSpeed","float","0","Speed below which dodging ends early"
"dodgeHeight","float","0","Height attained when dodging"
"dodgeHeightMax","float","0","Max height allowed when dodging (vertical velocity will be decreased if necessary)"
"dodgeVerticalHeight","float","0","Height attained when dodging without horizontal motion"
"dodgePowerDelay","float","0","Time before suit power recharges after dodging"
"dodgeKeepSpeedFrac","float","0","Fraction of old speed kept when dodging"
"player_slideBoostCooldown","float","0","How long until boosted slide is available again."
"slideDecel","float","0","deceleration while sliding (fixed velocity lost per second)"
"slideWantToStopDecel","float","0","deceleration while sliding when the player is trying to stand up"
"slideVelocityDecay","float","0","deceleration while sliding (percentage of velocity retained per second; has a stronger effect at faster speeds)"
"slideAccel","float","0","allowed acceleration (from player input) while sliding"
"slideRequiredStartSpeed","float","0","required speed to begin a slide"
"slideRequiredStartSpeedAir","float","0","required speed to begin a slide when landing from a jump"
"slideStopSpeed","float","0","slide ends when below this speed"
"slideMaxStopSpeed","float","0","slide may not end while above this speed"
"slideMaxJumpSpeed","float","0","velocity is reduced to this when jumping from slide"
"slideSpeedBoost","float","0","extra speed given when a slide starts"
"slideSpeedBoostCap","float","0","extra slide speed doesn't bring player speed above this"
"slideJumpHeight","float","0","Jump height when sliding"
"slideFOVScale","float","0",""
"slideFOVLerpInTime","float","0",""
"slideFOVLerpOutTime","float","0",""
"slideSuperJumpHeight","float","0",""
"slideSuperJumpCooldown","float","0",""
"slideSuperJumpAdditionalMaxClimbHeight","float","0",""
"slideSuperJumpAdditionalVerticalGainCutoff","float","0",""
"grapple_detachOnGrappleDebounceTime","float","0","How much time must have passed since shooting the grapple before pressing grapple again will retract and/or detach the grapple"
